book_id,authors,year,title,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
613,Kate Morton,2008,The Forgotten Garden,4.12,138377,1501,5098,26557,63709,60223,https://images.gr-assets.com/books/1455283767m/3407877.jpg,https://images.gr-assets.com/books/1455283767s/3407877.jpg
834,Stephenie Meyer,2008,"Midnight Sun (Twilight, #1.5)",4.03,138118,6209,9089,23237,35433,64149,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
783,"P.C. Cast, Kristin Cast",2009,"Hunted (House of Night, #5)",3.93,138103,4169,10788,32719,41977,56398,https://images.gr-assets.com/books/1438042897m/4134071.jpg,https://images.gr-assets.com/books/1438042897s/4134071.jpg
650,Harriet Beecher Stowe,1852,Uncle Tom's Cabin,3.83,137858,3732,11754,39559,52344,48170,https://images.gr-assets.com/books/1414349231m/46787.jpg,https://images.gr-assets.com/books/1414349231s/46787.jpg
666,Neil Gaiman,2005,Anansi Boys,4.0,137639,1219,5671,32195,66653,47727,https://images.gr-assets.com/books/1479778049m/2744.jpg,https://images.gr-assets.com/books/1479778049s/2744.jpg
889,J.R. Ward,2006,"Lover Eternal (Black Dagger Brotherhood, #2)",4.35,137558,1583,3587,17261,42711,81063,https://images.gr-assets.com/books/1300845974m/35729.jpg,https://images.gr-assets.com/books/1300845974s/35729.jpg
596,John Grisham,1995,The Rainmaker,3.91,137412,986,6288,38331,55983,41203,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
663,Howard Zinn,1980,A People's History of the United States,4.07,137372,6435,6926,21522,42751,64692,https://images.gr-assets.com/books/1494279423m/2767.jpg,https://images.gr-assets.com/books/1494279423s/2767.jpg
747,Garth Nix,1995,"Sabriel (Abhorsen,  #1)",4.17,137047,2911,5797,22367,47814,67255,https://images.gr-assets.com/books/1293655399m/518848.jpg,https://images.gr-assets.com/books/1293655399s/518848.jpg
619,Daniel Kahneman,2011,"Thinking, Fast and Slow",4.08,136950,3714,7025,25687,49723,63122,https://images.gr-assets.com/books/1317793965m/11468377.jpg,https://images.gr-assets.com/books/1317793965s/11468377.jpg
827,Jenny Han,2014,"To All the Boys I've Loved Before (To All the Boys I've Loved Before, #1)",4.11,136938,3388,6744,25033,51196,64950,https://images.gr-assets.com/books/1372086100m/15749186.jpg,https://images.gr-assets.com/books/1372086100s/15749186.jpg
633,Robert A. Heinlein,1959,Starship Troopers,3.99,136886,2062,7314,31597,53591,51322,https://images.gr-assets.com/books/1406457252m/17214.jpg,https://images.gr-assets.com/books/1406457252s/17214.jpg
796,Samantha Young,2012,"On Dublin Street (On Dublin Street, #1)",4.24,136761,2615,5087,19239,46853,72149,https://images.gr-assets.com/books/1490401910m/15760001.jpg,https://images.gr-assets.com/books/1490401910s/15760001.jpg
830,Kody Keplinger,2010,The DUFF: Designated Ugly Fat Friend,3.86,136736,5089,10817,33459,47351,49831,https://images.gr-assets.com/books/1271108843m/6931356.jpg,https://images.gr-assets.com/books/1271108843s/6931356.jpg
571,Nicholas Sparks,2003,The Guardian,4.14,136427,1867,5499,26372,45789,63357,https://images.gr-assets.com/books/1388195339m/15925.jpg,https://images.gr-assets.com/books/1388195339s/15925.jpg
701,"Virginia Woolf, Maureen Howard",1925,Mrs. Dalloway,3.78,136327,6254,13779,37308,52528,48478,https://images.gr-assets.com/books/1479336522m/14942.jpg,https://images.gr-assets.com/books/1479336522s/14942.jpg
568,"Frank Miller, Klaus Janson, Lynn Varley",1986,"Batman: The Dark Knight Returns (The Dark Knight Saga, #1)",4.25,135979,3353,5104,18631,42654,74607,https://images.gr-assets.com/books/1327892039m/59960.jpg,https://images.gr-assets.com/books/1327892039s/59960.jpg
738,Robert C. O'Brien,1971,"Mrs. Frisby and the Rats of NIMH (Rats of NIMH, #1)",4.13,135978,1620,4727,26279,50968,58756,https://images.gr-assets.com/books/1351191064m/9822.jpg,https://images.gr-assets.com/books/1351191064s/9822.jpg
630,"Sheryl Sandberg, Nell Scovell",2013,"Lean In: Women, Work, and the Will to Lead",3.94,135635,3688,7487,30825,55784,47547,https://images.gr-assets.com/books/1364250803m/16071764.jpg,https://images.gr-assets.com/books/1364250803s/16071764.jpg
671,"Agatha Christie, Ροζίτα Σώκου",1920,"The Mysterious Affair at Styles (Hercule Poirot, #1)",3.98,135514,3132,5501,33269,55831,50884,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
714,William Shakespeare,1603,King Lear,3.89,135448,2825,10502,36179,47682,50094,https://images.gr-assets.com/books/1331563731m/12938.jpg,https://images.gr-assets.com/books/1331563731s/12938.jpg
1000,Leigh Bardugo,2012,"Shadow and Bone (Shadow and Bone, #1)",4.05,135225,2619,6318,27165,57759,55586,https://images.gr-assets.com/books/1339533695m/10194157.jpg,https://images.gr-assets.com/books/1339533695s/10194157.jpg
597,"Miguel de Cervantes Saavedra, Roberto González Echevarría, John Rutherford",1605,Don Quixote,3.85,134931,4667,12289,38171,50811,53315,https://images.gr-assets.com/books/1364958765m/3836.jpg,https://images.gr-assets.com/books/1364958765s/3836.jpg
570,Nick Hornby,1995,High Fidelity,3.94,134849,1587,6973,34435,63435,44499,https://images.gr-assets.com/books/1327928082m/285092.jpg,https://images.gr-assets.com/books/1327928082s/285092.jpg
942,Alice Clayton,2012,"Wallbanger (Cocktail, #1)",4.1,134805,3556,7236,23963,46970,63885,https://images.gr-assets.com/books/1352205960m/15858248.jpg,https://images.gr-assets.com/books/1352205960s/15858248.jpg
793,E.L. Konigsburg,1967,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,4.15,134537,1943,5209,25045,49509,62402,https://images.gr-assets.com/books/1327784751m/3980.jpg,https://images.gr-assets.com/books/1327784751s/3980.jpg
841,J.R. Ward,2006,"Lover Awakened (Black Dagger Brotherhood, #3)",4.45,134249,1196,2744,14043,36965,87806,https://images.gr-assets.com/books/1388773547m/42900.jpg,https://images.gr-assets.com/books/1388773547s/42900.jpg
574,Anthony Bourdain,2000,Kitchen Confidential: Adventures in the Culinary Underbelly,4.0,134177,1668,5600,30364,61600,46701,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
611,"J.R.R. Tolkien, Christopher Tolkien, Ted Nasmith",1977,The Silmarillion (Middle-Earth Universe),3.87,134106,4943,13613,36498,47548,58149,https://images.gr-assets.com/books/1336502583m/7332.jpg,https://images.gr-assets.com/books/1336502583s/7332.jpg
861,Jamie McGuire,2013,"Walking Disaster (Beautiful, #2)",4.23,134022,2597,5841,20243,42657,73776,https://images.gr-assets.com/books/1352338368m/15745950.jpg,https://images.gr-assets.com/books/1352338368s/15745950.jpg
589,Tammara Webber,2012,"Easy (Contours of the Heart, #1)",4.11,133937,4496,8142,31038,64085,82100,https://images.gr-assets.com/books/1349370267m/16056408.jpg,https://images.gr-assets.com/books/1349370267s/16056408.jpg
606,"Richard Bach, Russell Munson",1970,Jonathan Livingston Seagull,3.8,133728,6169,13796,34951,44689,51162,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
682,Susanna Clarke,2004,Jonathan Strange & Mr Norrell,3.8,133683,8086,14044,30972,48696,52890,https://images.gr-assets.com/books/1357027589m/14201.jpg,https://images.gr-assets.com/books/1357027589s/14201.jpg
520,"Haruki Murakami, Jay Rubin",1994,The Wind-Up Bird Chronicle,4.17,133408,2022,6154,23828,57956,69745,https://images.gr-assets.com/books/1327872639m/11275.jpg,https://images.gr-assets.com/books/1327872639s/11275.jpg
550,Michael Pollan,2006,The Omnivore's Dilemma: A Natural History of Four Meals,4.17,133271,1566,4451,22055,58252,61340,https://images.gr-assets.com/books/1393804353m/3109.jpg,https://images.gr-assets.com/books/1393804353s/3109.jpg
730,John Steinbeck,1947,The Pearl,3.41,133264,8757,18361,48458,45467,24848,https://images.gr-assets.com/books/1437234939m/5308.jpg,https://images.gr-assets.com/books/1437234939s/5308.jpg
625,Chris Bohjalian,1997,Midwives,3.97,133155,1317,5372,30829,57029,40987,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
598,Robin Hobb,1995,"Assassin's Apprentice (Farseer Trilogy, #1)",4.14,132777,2462,6103,25949,59803,68165,https://images.gr-assets.com/books/1320339497m/45107.jpg,https://images.gr-assets.com/books/1320339497s/45107.jpg
670,Stephen King,1979,The Dead Zone,3.9,132723,1371,7164,37094,52341,41416,https://images.gr-assets.com/books/1283509622m/11573.jpg,https://images.gr-assets.com/books/1283509622s/11573.jpg
1453,"Nicola Yoon, David Yoon",2015,"Everything, Everything",4.11,132552,2262,6555,25928,53989,61673,https://images.gr-assets.com/books/1450515891m/18692431.jpg,https://images.gr-assets.com/books/1450515891s/18692431.jpg
880,Kelley Armstrong,2008,"The Summoning (Darkest Powers, #1)",4.03,132285,3330,7629,27219,42153,56501,https://images.gr-assets.com/books/1478986944m/2800905.jpg,https://images.gr-assets.com/books/1478986944s/2800905.jpg
808,Brian Selznick,2007,The Invention of Hugo Cabret,4.23,132159,1601,4222,20022,44895,64767,https://images.gr-assets.com/books/1422312376m/9673436.jpg,https://images.gr-assets.com/books/1422312376s/9673436.jpg
921,"Jennifer Niven, فرانک معنوی",2015,All the Bright Places,4.19,132087,2871,6238,21061,45697,70675,https://images.gr-assets.com/books/1404331702m/18460392.jpg,https://images.gr-assets.com/books/1404331702s/18460392.jpg
715,Arthur Miller,1949,Death of a Salesman,3.49,132061,6733,19241,46338,46051,29234,https://images.gr-assets.com/books/1469024140m/12898.jpg,https://images.gr-assets.com/books/1469024140s/12898.jpg
733,David Guterson,1994,Snow Falling on Cedars,3.8,131945,2507,9023,35994,54408,34280,https://images.gr-assets.com/books/1479863528m/77142.jpg,https://images.gr-assets.com/books/1479863528s/77142.jpg
1029,"Brian K. Vaughan, Fiona Staples",2012,"Saga, Vol. 1 (Saga, #1)",4.25,131906,5192,4790,14126,37110,73344,https://images.gr-assets.com/books/1486028947m/15704307.jpg,https://images.gr-assets.com/books/1486028947s/15704307.jpg
614,"Franz Kafka, Edwin Muir, Willa Muir, Max Brod",1925,The Trial,3.98,131856,3539,9051,31198,58123,57359,https://images.gr-assets.com/books/1320399438m/17690.jpg,https://images.gr-assets.com/books/1320399438s/17690.jpg
751,Douglas Adams,1982,"Life, the Universe and Everything (Hitchhiker's Guide, #3)",4.19,131562,657,3816,25663,53047,62809,https://images.gr-assets.com/books/1333577589m/8694.jpg,https://images.gr-assets.com/books/1333577589s/8694.jpg
587,Jonathan Safran Foer,2002,Everything Is Illuminated,3.9,131492,4169,10063,30365,51579,48136,https://images.gr-assets.com/books/1479774440m/256566.jpg,https://images.gr-assets.com/books/1479774440s/256566.jpg
691,Stephen King,1999,On Writing: A Memoir of the Craft,4.31,131481,1361,3497,18862,51470,76728,https://images.gr-assets.com/books/1436735207m/10569.jpg,https://images.gr-assets.com/books/1436735207s/10569.jpg
592,"Mikhail Bulgakov, Katherine Tiernan O'Connor, Diana Burgin, Ellendea Proffer",1967,The Master and Margarita,4.32,131389,2428,5647,18910,42164,87631,https://images.gr-assets.com/books/1327867963m/117833.jpg,https://images.gr-assets.com/books/1327867963s/117833.jpg
640,Michael Crichton,2002,Prey,3.72,131352,2481,11391,40947,48338,33150,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
875,Melissa Marr,2007,"Wicked Lovely (Wicked Lovely, #1)",3.69,131034,5909,13879,36275,40331,39922,https://images.gr-assets.com/books/1327814035m/305234.jpg,https://images.gr-assets.com/books/1327814035s/305234.jpg
703,Stephen King,1998,Bag of Bones,3.87,131004,2377,9330,35689,46716,43755,https://images.gr-assets.com/books/1365592796m/10589.jpg,https://images.gr-assets.com/books/1365592796s/10589.jpg
687,David McCullough,2005,1776,4.06,130293,3155,5468,23230,51681,51844,https://images.gr-assets.com/books/1306787560m/1067.jpg,https://images.gr-assets.com/books/1306787560s/1067.jpg
705,"Richard Bachman, Stephen King",1984,Thinner,3.66,130219,2810,13288,44786,41617,33972,https://images.gr-assets.com/books/1346947063m/10605.jpg,https://images.gr-assets.com/books/1346947063s/10605.jpg
873,"Lemony Snicket, Brett Helquist",1999,"The Reptile Room (A Series of Unfortunate Events, #2)",3.95,130213,1410,6684,34847,52929,45251,https://images.gr-assets.com/books/1352146294m/78418.jpg,https://images.gr-assets.com/books/1352146294s/78418.jpg
660,Michael Crichton,1980,Congo,3.55,129811,2910,13893,48006,45059,24554,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
622,Nicholas Sparks,2002,Nights in Rodanthe,3.82,129807,3102,10605,36852,42686,43262,https://images.gr-assets.com/books/1328145638m/15926.jpg,https://images.gr-assets.com/books/1328145638s/15926.jpg
664,Truman Capote,1958,Breakfast at Tiffany's,3.89,129778,1953,8353,40016,62437,45767,https://images.gr-assets.com/books/1477015353m/251688.jpg,https://images.gr-assets.com/books/1477015353s/251688.jpg
507,Suzanne Collins,2010,"The Hunger Games Trilogy Boxset (The Hunger Games, #1-3)",4.49,129665,1015,2521,13438,42932,99854,https://images.gr-assets.com/books/1360094673m/7938275.jpg,https://images.gr-assets.com/books/1360094673s/7938275.jpg
707,Sharon Creech,1994,Walk Two Moons,3.95,129350,3251,8401,29328,43060,48930,https://images.gr-assets.com/books/1389035862m/53496.jpg,https://images.gr-assets.com/books/1389035862s/53496.jpg
980,Patricia Briggs,2006,"Moon Called (Mercy Thompson, #1)",4.18,129150,2325,4716,20975,46351,61906,https://images.gr-assets.com/books/1272070347m/71811.jpg,https://images.gr-assets.com/books/1272070347s/71811.jpg
659,Barack Obama,1995,Dreams from My Father: A Story of Race and Inheritance,3.81,128961,6777,7212,30921,50809,39875,https://images.gr-assets.com/books/1352340675m/88061.jpg,https://images.gr-assets.com/books/1352340675s/88061.jpg
642,Ken Follett,2007,"World Without End (The Kingsbridge Series, #2)",4.23,128715,1212,4241,20508,53074,66257,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
755,Terry Pratchett,1987,"Mort (Death, #1; Discworld, #4)",4.22,128450,912,2663,21970,55524,60818,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
616,Jodi Picoult,2000,Plain Truth,3.97,128406,1123,5518,32571,57131,42471,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
693,Michael Crichton,1987,Sphere,3.77,128244,1851,9728,40085,49513,33828,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
814,"P.C. Cast, Kristin Cast",2008,"Tempted (House of Night, #6)",3.96,127387,4010,9937,29521,38966,55476,https://images.gr-assets.com/books/1408633041m/6262365.jpg,https://images.gr-assets.com/books/1408633041s/6262365.jpg
871,Charlaine Harris,2010,"Dead in the Family (Sookie Stackhouse, #10)",3.88,127379,1531,8555,37227,48154,42560,https://images.gr-assets.com/books/1290479828m/7091488.jpg,https://images.gr-assets.com/books/1290479828s/7091488.jpg
617,Piper Kerman,2010,Orange Is the New Black,3.7,127186,3322,11023,43493,57605,31425,https://images.gr-assets.com/books/1320520714m/6314763.jpg,https://images.gr-assets.com/books/1320520714s/6314763.jpg
605,Chelsea Handler,2007,"Are You There, Vodka? It's Me, Chelsea",3.85,127096,3901,9551,32729,46450,43103,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
665,Justin Cronin,2010,"The Passage (The Passage, #1)",4.04,126993,3522,7867,24461,53735,56187,https://images.gr-assets.com/books/1327874267m/6690798.jpg,https://images.gr-assets.com/books/1327874267s/6690798.jpg
753,Bryan Lee O'Malley,2004,"Scott Pilgrim, Volume 1: Scott Pilgrim's Precious Little Life",4.18,126864,3667,4891,18962,40649,62678,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
773,William Shakespeare,1593,The Taming of the Shrew,3.81,126318,2869,9611,35666,47453,38641,https://images.gr-assets.com/books/1327935253m/47021.jpg,https://images.gr-assets.com/books/1327935253s/47021.jpg
623,Stephen King,2014,"Mr. Mercedes (Bill Hodges Trilogy, #1)",3.92,125847,3242,7332,32479,60965,44473,https://images.gr-assets.com/books/1468705326m/18775247.jpg,https://images.gr-assets.com/books/1468705326s/18775247.jpg
728,"Bill Martin Jr., Eric Carle",1967,"Brown Bear, Brown Bear, What Do You See?",4.19,125668,2280,6108,22298,31492,64984,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
782,Kate Chopin,1899,The Awakening,3.63,125474,7523,14751,35125,44172,35884,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
957,Maggie Stiefvater,2010,"Linger (The Wolves of Mercy Falls, #2)",3.91,125363,2594,8966,31455,44446,45823,https://images.gr-assets.com/books/1292482391m/6654313.jpg,https://images.gr-assets.com/books/1292482391s/6654313.jpg
649,"Haruki Murakami, Jay Rubin, Philip Gabriel",2009,1Q84,3.89,125195,3934,9901,28881,51416,44559,https://images.gr-assets.com/books/1483103331m/10357575.jpg,https://images.gr-assets.com/books/1483103331s/10357575.jpg
804,William Shakespeare,1623,The Tempest,3.8,125178,2394,10084,37832,46984,38243,https://images.gr-assets.com/books/1327793692m/12985.jpg,https://images.gr-assets.com/books/1327793692s/12985.jpg
704,John Irving,1985,The Cider House Rules,4.1,124876,1250,4327,23669,55302,49715,https://images.gr-assets.com/books/1327962519m/4687.jpg,https://images.gr-assets.com/books/1327962519s/4687.jpg
697,Ann Patchett,2011,State of Wonder,3.85,124837,2243,8179,32560,57115,35643,https://images.gr-assets.com/books/1454428541m/9118135.jpg,https://images.gr-assets.com/books/1454428541s/9118135.jpg
694,Emily Giffin,2008,Love the One You're With,3.7,124812,3289,10895,39052,44476,31902,https://images.gr-assets.com/books/1361466590m/2120652.jpg,https://images.gr-assets.com/books/1361466590s/2120652.jpg
765,"Malcolm X, Alex Haley",1965,The Autobiography of Malcolm X,4.29,124805,2453,3362,16312,41019,68627,https://images.gr-assets.com/books/1434682864m/92057.jpg,https://images.gr-assets.com/books/1434682864s/92057.jpg
700,Philippa Gregory,2005,"The Constant Princess (The Plantagenet and Tudor Novels, #6)",3.88,124786,2456,6856,33052,49899,38537,https://images.gr-assets.com/books/1355932704m/16181.jpg,https://images.gr-assets.com/books/1355932704s/16181.jpg
718,William Faulkner,1929,The Sound and the Fury,3.86,124665,6725,10848,26021,40913,48824,https://images.gr-assets.com/books/1433089995m/10975.jpg,https://images.gr-assets.com/books/1433089995s/10975.jpg
826,"Kenneth Grahame, Gillian Avery",1908,The Wind in the Willows,3.98,124612,2608,7140,31301,47933,50809,https://images.gr-assets.com/books/1423183570m/5659.jpg,https://images.gr-assets.com/books/1423183570s/5659.jpg
731,William Peter Blatty,1971,The Exorcist,4.14,124467,2211,4877,22809,43470,57208,https://images.gr-assets.com/books/1375168676m/179780.jpg,https://images.gr-assets.com/books/1375168676s/179780.jpg
647,Emily Giffin,2006,Baby Proof,3.71,124371,3042,10434,39728,44093,32028,https://images.gr-assets.com/books/1361466583m/42149.jpg,https://images.gr-assets.com/books/1361466583s/42149.jpg
740,"Laura Ingalls Wilder, Garth Williams",1953,"The Little House Collection (Little House, #1-9)",4.33,124320,2304,3046,15651,36875,71004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
817,Diana Wynne Jones,1986,"Howl's Moving Castle (Howl's Moving Castle, #1)",4.3,123945,1370,3764,18194,45058,71962,https://images.gr-assets.com/books/1407450489m/6294.jpg,https://images.gr-assets.com/books/1407450489s/6294.jpg
1022,Sarah J. Maas,2014,"Heir of Fire (Throne of Glass, #3)",4.53,123843,694,1923,10589,36979,92673,https://images.gr-assets.com/books/1460846511m/20613470.jpg,https://images.gr-assets.com/books/1460846511s/20613470.jpg
712,Diana Gabaldon,1996,"Drums of Autumn (Outlander, #4)",4.34,123736,584,2679,18529,48756,75180,https://images.gr-assets.com/books/1500688941m/10988.jpg,https://images.gr-assets.com/books/1500688941s/10988.jpg
736,Ralph Ellison,1952,Invisible Man,3.84,123073,4351,10006,28935,43080,41092,https://images.gr-assets.com/books/1352854247m/16981.jpg,https://images.gr-assets.com/books/1352854247s/16981.jpg
868,"Astrid Lindgren, Lauren Child, Florence Lamborn, Nancy Seligsohn",1945,Pippi Longstocking,4.11,123065,1749,5293,25615,41802,55846,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
766,"Neil Gaiman, Sam Kieth, Mike Dringenberg, Malcolm Jones III, Todd Klein, Karen  Berger",1989,Preludes & Nocturnes (The Sandman #1),4.3,122540,2632,3868,16435,41523,74067,https://images.gr-assets.com/books/1411609637m/23754.jpg,https://images.gr-assets.com/books/1411609637s/23754.jpg
722,Robert Jordan,1992,"The Shadow Rising (Wheel of Time, #4)",4.21,122524,930,3327,20346,48728,57231,https://images.gr-assets.com/books/1470841890m/9539.jpg,https://images.gr-assets.com/books/1470841890s/9539.jpg
758,Mary Roach,2003,Stiff: The Curious Lives of Human Cadavers,4.05,122502,1992,5132,24229,49580,47169,https://images.gr-assets.com/books/1347656489m/32145.jpg,https://images.gr-assets.com/books/1347656489s/32145.jpg
729,Dan Simmons,1989,"Hyperion (Hyperion Cantos, #1)",4.21,122225,2284,5503,18329,41131,63242,https://images.gr-assets.com/books/1405546838m/77566.jpg,https://images.gr-assets.com/books/1405546838s/77566.jpg
692,Kristin Hannah,2008,"Firefly Lane (Firefly Lane, #1)",4.04,121966,2074,6448,25649,46852,50101,https://images.gr-assets.com/books/1362435448m/1472878.jpg,https://images.gr-assets.com/books/1362435448s/1472878.jpg
837,David Levithan,2012,"Every Day (Every Day, #1)",3.99,121863,2994,7882,26109,47403,49572,https://images.gr-assets.com/books/1356993940m/13262783.jpg,https://images.gr-assets.com/books/1356993940s/13262783.jpg
928,Maggie Stiefvater,2012,"The Raven Boys (The Raven Cycle, #1)",4.05,121727,4299,7656,26761,57622,63358,https://images.gr-assets.com/books/1477103737m/17675462.jpg,https://images.gr-assets.com/books/1477103737s/17675462.jpg
674,James Patterson,2001,Suzanne's Diary for Nicholas,4.16,121398,2106,5364,21005,38213,57476,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
710,Julie Powell,2005,"Julie and Julia: 365 Days, 524 Recipes, 1 Tiny Apartment Kitchen: How One Girl Risked Her Marriage, Her Job, and Her Sanity to Master the Art of Living",3.67,121373,4405,11803,37340,44811,31204,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
699,"Jules Verne, Anthony Bonner",1869,Twenty Thousand Leagues Under the Sea,3.86,121112,2333,8924,38817,55211,43413,https://images.gr-assets.com/books/1494979127m/33507.jpg,https://images.gr-assets.com/books/1494979127s/33507.jpg
805,"P.C. Cast, Kristin Cast",2010,"Burned (House of Night, #7)",3.98,120763,3628,8971,27361,35719,53814,https://images.gr-assets.com/books/1327944437m/6917952.jpg,https://images.gr-assets.com/books/1327944437s/6917952.jpg
726,Jeffery Deaver,1997,"The Bone Collector (Lincoln Rhyme, #1)",4.18,120541,1165,3101,20494,47836,52654,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
831,Sarah Dessen,2008,Lock and Key,4.01,120475,1910,6407,27658,43875,47799,https://images.gr-assets.com/books/1479691949m/1295102.jpg,https://images.gr-assets.com/books/1479691949s/1295102.jpg
638,Jennifer Egan,2010,A Visit from the Goon Squad,3.64,120126,6060,14855,36024,48972,33833,https://images.gr-assets.com/books/1356844046m/7331435.jpg,https://images.gr-assets.com/books/1356844046s/7331435.jpg
695,"Robert Galbraith, J.K. Rowling",2014,"The Silkworm (Cormoran Strike, #2)",4.03,120008,1330,4361,27130,67680,44645,https://images.gr-assets.com/books/1392577290m/18214414.jpg,https://images.gr-assets.com/books/1392577290s/18214414.jpg
720,Tite Kubo,2002,"Bleach, Volume 01",4.21,120004,2644,5380,18982,30554,62873,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
770,"William Shakespeare, Roma Gill",1599,Julius Caesar,3.65,119933,3318,13030,42014,46750,30806,https://images.gr-assets.com/books/1354574927m/13006.jpg,https://images.gr-assets.com/books/1354574927s/13006.jpg
669,"Isabel Allende, Magda Bogin",1982,The House of the Spirits,4.2,119930,1380,4506,21376,50822,62255,https://images.gr-assets.com/books/1358615501m/9328.jpg,https://images.gr-assets.com/books/1358615501s/9328.jpg
717,Kate Egan,2012,The Hunger Games: Official Illustrated Movie Companion,4.51,119915,1968,2226,10191,24365,81325,https://images.gr-assets.com/books/1363678804m/11742691.jpg,https://images.gr-assets.com/books/1363678804s/11742691.jpg
727,"Bernhard Schlink, Carol Brown Janeway",1995,The Reader,3.73,119911,2975,10982,39603,55731,32414,https://images.gr-assets.com/books/1327936339m/101299.jpg,https://images.gr-assets.com/books/1327936339s/101299.jpg
778,"Victor Hugo, Walter J. Cobb",1831,The Hunchback of Notre-Dame,3.97,119851,1952,6849,30636,47753,46231,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
